"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/1997","59.940","59.940","59.940","59.940","","-0.10%"
"10/03/1997","60.000","59.950","60.000","59.950","","0.13%"
"10/02/1997","59.920","59.870","59.920","59.870","","0.32%"
"10/01/1997","59.730","59.700","59.730","59.700","","-0.03%"
"09/30/1997","59.750","59.700","59.750","59.700","","0.00%"
"09/29/1997","59.750","59.700","59.750","59.700","","0.18%"
"09/26/1997","59.645","59.620","59.645","59.620","","0.08%"
"09/25/1997","59.600","59.550","59.600","59.550","","-0.09%"
"09/24/1997","59.655","59.620","59.655","59.620","","-0.08%"
"09/23/1997","59.700","59.650","59.700","59.650","","0.20%"
"09/22/1997","59.580","59.530","59.580","59.530","","-0.07%"
"09/19/1997","59.620","59.570","59.620","59.570","","0.12%"
"09/18/1997","59.550","59.500","59.550","59.500","","-0.15%"
"09/17/1997","59.640","59.600","59.640","59.600","","0.00%"
"09/16/1997","59.640","59.600","59.640","59.600","","0.00%"
"09/15/1997","59.640","59.600","59.640","59.600","","-0.07%"
"09/12/1997","59.680","59.630","59.680","59.630","","-0.12%"
"09/11/1997","59.750","59.700","59.750","59.700","","0.13%"
"09/10/1997","59.670","59.620","59.670","59.620","","0.29%"
"09/09/1997","59.495","59.470","59.495","59.470","","0.04%"
"09/08/1997","59.470","59.420","59.470","59.420","","-0.05%"
"09/05/1997","59.500","59.450","59.500","59.450","","0.27%"
"09/04/1997","59.340","59.290","59.340","59.290","","-0.69%"
"09/03/1997","59.750","59.700","59.750","59.700","","-0.13%"
"09/02/1997","59.825","59.800","59.825","59.800","","0.66%"
"09/01/1997","59.435","59.410","59.435","59.410","","0.25%"
"08/29/1997","59.285","59.260","59.285","59.260","","0.61%"
"08/28/1997","58.927","58.927","58.927","58.927","","-0.29%"
"08/27/1997","59.100","58.950","59.100","58.950","","0.21%"
"08/26/1997","58.975","58.800","58.975","58.800","","0.00%"
"08/25/1997","58.975","58.800","58.975","58.800","","0.00%"
"08/22/1997","58.975","58.800","58.975","58.800","","0.13%"
"08/21/1997","58.900","58.850","58.900","58.850","","-0.04%"
"08/20/1997","58.925","58.900","58.925","58.900","","0.00%"
"08/19/1997","58.925","58.910","58.925","58.910","","-0.04%"
"08/18/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/15/1997","58.950","58.800","58.950","58.800","","0.08%"
"08/14/1997","58.900","58.850","58.900","58.850","","-0.08%"
"08/13/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/12/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/11/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/08/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/07/1997","58.950","58.800","58.950","58.800","","0.00%"
"08/06/1997","58.950","58.800","58.950","58.800","","0.03%"
"08/05/1997","58.930","58.780","58.930","58.780","","0.03%"
"08/04/1997","58.910","58.880","58.910","58.880","","-0.03%"
"08/01/1997","58.930","58.780","58.930","58.780","","0.14%"
"07/31/1997","58.850","58.800","58.850","58.800","","0.03%"
"07/30/1997","58.830","58.830","58.830","58.830","","0.11%"
"07/29/1997","58.765","58.730","58.765","58.730","","-0.13%"
"07/28/1997","58.840","58.800","58.840","58.800","","-0.02%"
"07/25/1997","58.850","58.700","58.850","58.700","","0.09%"
"07/24/1997","58.800","58.650","58.800","58.650","","0.05%"
"07/23/1997","58.770","58.720","58.770","58.720","","0.03%"
"07/22/1997","58.750","58.500","58.750","58.500","","0.04%"
"07/21/1997","58.725","58.700","58.725","58.700","","0.03%"
"07/18/1997","58.710","58.680","58.710","58.680","","0.00%"
"07/17/1997","58.710","58.680","58.710","58.680","","0.00%"
"07/16/1997","58.710","58.680","58.710","58.680","","0.19%"
"07/15/1997","58.600","58.550","58.600","58.550","","0.06%"
"07/14/1997","58.565","58.550","58.565","58.550","","0.00%"
"07/11/1997","58.565","58.550","58.565","58.550","","0.01%"
"07/10/1997","58.560","58.500","58.560","58.500","","-0.02%"
"07/09/1997","58.570","58.520","58.570","58.520","","0.02%"
"07/08/1997","58.560","58.470","58.560","58.470","","0.15%"
"07/07/1997","58.470","58.420","58.470","58.420","","-0.05%"
"07/04/1997","58.500","58.450","58.500","58.450","","0.01%"
"07/03/1997","58.495","58.470","58.495","58.470","","-0.01%"
"07/02/1997","58.500","58.490","58.500","58.490","","0.01%"
"07/01/1997","58.495","58.470","58.495","58.470","","0.01%"
"06/30/1997","58.490","58.440","58.490","58.440","","0.09%"
"06/27/1997","58.440","58.390","58.440","58.390","","-0.06%"
"06/26/1997","58.475","58.450","58.475","58.450","","-0.03%"
"06/25/1997","58.490","58.440","58.490","58.440","","0.07%"
"06/24/1997","58.450","58.400","58.450","58.400","","0.00%"
"06/23/1997","58.450","58.400","58.450","58.400","","-0.17%"
"06/20/1997","58.550","58.400","58.550","58.400","","0.00%"
"06/19/1997","58.550","58.400","58.550","58.400","","0.24%"
"06/18/1997","58.410","58.360","58.410","58.360","","-0.07%"
"06/17/1997","58.450","58.300","58.450","58.300","","-0.17%"
"06/16/1997","58.550","58.500","58.550","58.500","","0.13%"
"06/13/1997","58.475","58.400","58.475","58.400","","0.25%"
"06/12/1997","58.330","58.320","58.330","58.320","","-0.08%"
"06/11/1997","58.375","58.350","58.375","58.350","","-0.47%"
"06/10/1997","58.650","58.550","58.650","58.550","","0.09%"
"06/09/1997","58.600","58.450","58.600","58.450","","0.12%"
"06/06/1997","58.530","58.500","58.530","58.500","","-0.31%"
"06/05/1997","58.710","58.640","58.710","58.640","","0.10%"
"06/04/1997","58.650","58.630","58.650","58.630","","0.00%"
"06/03/1997","58.650","58.600","58.650","58.600","","0.41%"
"06/02/1997","58.410","58.350","58.410","58.350","","0.18%"
"05/30/1997","58.305","58.280","58.305","58.280","","-0.04%"
"05/29/1997","58.330","58.280","58.330","58.280","","0.05%"
"05/28/1997","58.300","58.250","58.300","58.250","","-0.26%"
"05/27/1997","58.450","58.350","58.450","58.350","","-0.15%"
"05/26/1997","58.540","58.480","58.540","58.480","","-0.02%"
"05/23/1997","58.550","58.450","58.550","58.450","","0.00%"
"05/22/1997","58.550","58.500","58.550","58.500","","0.00%"
"05/21/1997","58.550","58.500","58.550","58.500","","0.00%"
"05/20/1997","58.550","58.500","58.550","58.500","","-0.04%"
"05/19/1997","58.575","58.450","58.575","58.450","","0.04%"
"05/16/1997","58.550","58.500","58.550","58.500","","0.21%"
"05/15/1997","58.425","58.350","58.425","58.350","","-0.33%"
"05/14/1997","58.620","58.590","58.620","58.590","","-0.31%"
"05/13/1997","58.800","58.700","58.800","58.700","","-0.72%"
"05/12/1997","59.225","59.200","59.225","59.200","","-0.13%"
"05/09/1997","59.305","59.260","59.305","59.260","","0.04%"
"05/08/1997","59.280","59.230","59.280","59.230","","-0.29%"
"05/07/1997","59.450","59.200","59.450","59.200","","0.17%"
"05/06/1997","59.350","59.320","59.350","59.320","","-0.25%"
"05/05/1997","59.500","59.320","59.500","59.320","","0.38%"
"05/02/1997","59.275","59.250","59.275","59.250","","0.13%"
"05/01/1997","59.200","59.150","59.200","59.150","","0.00%"
"04/30/1997","59.200","59.150","59.200","59.150","","-0.13%"
"04/29/1997","59.279","59.230","59.279","59.230","","-0.03%"
"04/28/1997","59.295","59.270","59.295","59.270","","0.21%"
"04/25/1997","59.170","59.140","59.170","59.140","","0.10%"
"04/24/1997","59.110","59.060","59.110","59.060","","0.05%"
"04/23/1997","59.080","59.050","59.080","59.050","","0.39%"
"04/22/1997","58.850","58.800","58.850","58.800","","0.00%"
"04/21/1997","58.850","58.800","58.850","58.800","","-0.93%"
"04/18/1997","59.400","58.850","59.400","58.850","","0.75%"
"04/17/1997","58.960","58.900","58.960","58.900","","-0.03%"
"04/16/1997","58.975","58.950","58.975","58.950","","0.25%"
"04/15/1997","58.830","58.800","58.830","58.800","","0.00%"
"04/14/1997","58.830","58.800","58.830","58.800","","0.00%"
"04/11/1997","58.830","58.800","58.830","58.800","","0.22%"
"04/10/1997","58.700","58.650","58.700","58.650","","0.17%"
"04/09/1997","58.600","58.550","58.600","58.550","","0.34%"
"04/08/1997","58.400","58.300","58.400","58.300","","0.00%"
"04/07/1997","58.400","58.350","58.400","58.350","","0.04%"
"04/04/1997","58.375","58.300","58.375","58.300","","0.04%"
"04/03/1997","58.350","58.300","58.350","58.300","","0.21%"
"04/02/1997","58.225","58.150","58.225","58.150","","-0.17%"
"04/01/1997","58.325","58.200","58.325","58.200","","-0.01%"
"03/31/1997","58.330","58.300","58.330","58.300","","0.35%"
"03/28/1997","58.125","58.050","58.125","58.050","","0.00%"
"03/27/1997","58.125","58.050","58.125","58.050","","-0.21%"
"03/26/1997","58.250","58.150","58.250","58.150","","0.48%"
"03/25/1997","57.970","57.920","57.970","57.920","","0.35%"
"03/24/1997","57.770","57.720","57.770","57.720","","-0.06%"
"03/21/1997","57.805","57.770","57.805","57.770","","0.21%"
"03/20/1997","57.685","57.620","57.685","57.620","","-0.03%"
"03/19/1997","57.700","57.500","57.700","57.500","","0.14%"
"03/18/1997","57.620","57.570","57.620","57.570","","-0.19%"
"03/17/1997","57.730","57.680","57.730","57.680","","-0.03%"
"03/14/1997","57.750","57.700","57.750","57.700","","0.09%"
"03/13/1997","57.700","57.650","57.700","57.650","","0.03%"
"03/12/1997","57.680","57.630","57.680","57.630","","-0.19%"
"03/11/1997","57.790","57.690","57.790","57.690","","-0.02%"
"03/10/1997","57.800","57.700","57.800","57.700","","0.09%"
"03/07/1997","57.750","57.700","57.750","57.700","","-0.09%"
"03/06/1997","57.800","57.750","57.800","57.750","","-0.11%"
"03/05/1997","57.865","57.840","57.865","57.840","","0.37%"
"03/04/1997","57.650","57.600","57.650","57.600","","0.10%"
"03/03/1997","57.590","57.540","57.590","57.540","","0.16%"
"02/28/1997","57.500","57.450","57.500","57.450","","-0.04%"
"02/27/1997","57.525","57.450","57.525","57.450","","0.09%"
"02/26/1997","57.475","57.400","57.475","57.400","","0.03%"
"02/25/1997","57.460","57.400","57.460","57.400","","0.02%"
"02/24/1997","57.450","57.400","57.450","57.400","","-0.14%"
"02/21/1997","57.530","57.500","57.530","57.500","","0.00%"
"02/20/1997","57.530","57.500","57.530","57.500","","0.14%"
"02/19/1997","57.450","57.380","57.450","57.380","","-0.25%"
"02/18/1997","57.595","57.570","57.595","57.570","","-0.18%"
"02/17/1997","57.700","57.690","57.700","57.690","","-0.05%"
"02/14/1997","57.730","57.680","57.730","57.680","","-0.02%"
"02/13/1997","57.740","57.700","57.740","57.700","","-0.15%"
"02/12/1997","57.825","57.780","57.825","57.780","","0.03%"
"02/11/1997","57.810","57.750","57.810","57.750","","-0.02%"
"02/10/1997","57.820","57.720","57.820","57.720","","0.03%"
"02/07/1997","57.800","57.700","57.800","57.700","","0.07%"
"02/06/1997","57.760","57.720","57.760","57.720","","0.10%"
"02/05/1997","57.700","57.650","57.700","57.650","","0.03%"
"02/04/1997","57.680","57.640","57.680","57.640","","0.00%"
"02/03/1997","57.680","57.640","57.680","57.640","","-0.02%"
"01/31/1997","57.690","57.650","57.690","57.650","","0.03%"
"01/30/1997","57.670","57.620","57.670","57.620","","0.03%"
"01/29/1997","57.650","57.600","57.650","57.600","","0.02%"
"01/28/1997","57.640","57.580","57.640","57.580","","0.07%"
"01/27/1997","57.600","57.550","57.600","57.550","","0.17%"
"01/24/1997","57.500","57.450","57.500","57.450","","0.57%"
"01/23/1997","57.175","57.100","57.175","57.100","","0.00%"
"01/22/1997","57.175","57.100","57.175","57.100","","0.22%"
"01/21/1997","57.050","57.000","57.050","57.000","","0.26%"
"01/20/1997","56.900","56.850","56.900","56.850","","-0.20%"
"01/17/1997","57.015","56.980","57.015","56.980","","-0.25%"
"01/16/1997","57.160","57.120","57.160","57.120","","-0.11%"
"01/15/1997","57.225","57.150","57.225","57.150","","-0.12%"
"01/14/1997","57.295","57.270","57.295","57.270","","0.00%"
"01/13/1997","57.295","57.270","57.295","57.270","","0.15%"
"01/10/1997","57.210","57.150","57.210","57.150","","0.02%"
"01/09/1997","57.200","57.150","57.200","57.150","","0.09%"
"01/08/1997","57.150","57.100","57.150","57.100","","-0.04%"
"01/07/1997","57.175","57.100","57.175","57.100","","0.13%"
"01/06/1997","57.100","57.050","57.100","57.050","","0.42%"
"01/03/1997","56.860","56.800","56.860","56.800","","0.23%"
"01/02/1997","56.730","56.700","56.730","56.700","","0.00%"
"12/31/1996","56.730","56.700","56.730","56.700","","0.00%"
"12/30/1996","56.730","56.700","56.730","56.700","","-0.21%"
"12/27/1996","56.850","56.700","56.850","56.700","","0.28%"
"12/26/1996","56.690","56.630","56.690","56.630","","0.00%"
"12/25/1996","56.690","56.630","56.690","56.630","","0.00%"
"12/24/1996","56.690","56.630","56.690","56.630","","0.00%"
"12/23/1996","56.690","56.630","56.690","56.630","","0.47%"
"12/20/1996","56.425","56.400","56.425","56.400","","-0.13%"
"12/19/1996","56.500","56.400","56.500","56.400","","-0.04%"
"12/18/1996","56.525","56.500","56.525","56.500","","-0.18%"
"12/17/1996","56.625","56.600","56.625","56.600","","-0.21%"
"12/16/1996","56.745","56.540","56.745","56.540","","-0.04%"
"12/13/1996","56.770","56.720","56.770","56.720","","0.04%"
"12/12/1996","56.750","56.700","56.750","56.700","","0.05%"
"12/11/1996","56.720","56.660","56.720","56.660","","-0.02%"
"12/10/1996","56.730","56.680","56.730","56.680","","0.00%"
"12/09/1996","56.730","56.680","56.730","56.680","","-0.04%"
"12/06/1996","56.750","56.700","56.750","56.700","","0.04%"
"12/05/1996","56.730","56.680","56.730","56.680","","0.01%"
"12/04/1996","56.725","56.650","56.725","56.650","","-0.04%"
"12/03/1996","56.750","56.650","56.750","56.650","","0.13%"
"12/02/1996","56.675","56.650","56.675","56.650","","0.08%"
"11/29/1996","56.630","56.600","56.630","56.600","","-0.12%"
"11/28/1996","56.700","56.600","56.700","56.600","","0.19%"
"11/27/1996","56.590","56.540","56.590","56.540","","0.07%"
"11/26/1996","56.550","56.500","56.550","56.500","","0.00%"
"11/25/1996","56.550","56.500","56.550","56.500","","-0.09%"
"11/22/1996","56.600","56.550","56.600","56.550","","-0.68%"
"11/21/1996","56.990","56.940","56.990","56.940","","-0.02%"
"11/20/1996","57.000","56.940","57.000","56.940","","0.00%"
"11/19/1996","57.000","56.940","57.000","56.940","","-0.02%"
"11/18/1996","57.010","56.950","57.010","56.950","","0.11%"
"11/15/1996","56.950","56.800","56.950","56.800","","0.26%"
"11/14/1996","56.800","56.650","56.800","56.650","","0.09%"
"11/13/1996","56.750","56.600","56.750","56.600","","-0.18%"
"11/12/1996","56.850","56.800","56.850","56.800","","-0.35%"
"11/11/1996","57.050","57.000","57.050","57.000","","-0.02%"
"11/08/1996","57.060","57.030","57.060","57.030","","0.01%"
"11/07/1996","57.055","57.020","57.055","57.020","","-0.07%"
"11/06/1996","57.095","57.070","57.095","57.070","","0.00%"
"11/05/1996","57.095","57.070","57.095","57.070","","0.04%"
"11/04/1996","57.075","57.000","57.075","57.000","","-0.02%"
"11/01/1996","57.085","57.040","57.085","57.040","","0.06%"
"10/31/1996","57.050","57.000","57.050","57.000","","-0.11%"
"10/30/1996","57.115","57.060","57.115","57.060","","0.00%"
"10/29/1996","57.115","57.060","57.115","57.060","","0.11%"
"10/28/1996","57.050","57.000","57.050","57.000","","-0.12%"
"10/25/1996","57.120","57.070","57.120","57.070","","-0.05%"
"10/24/1996","57.150","57.050","57.150","57.050","","-0.03%"
"10/22/1996","57.170","57.120","57.170","57.120","","0.04%"
"10/21/1996","57.145","57.120","57.145","57.120","","0.12%"
"10/18/1996","57.075","57.015","57.075","57.015","","0.04%"
"10/17/1996","57.050","56.950","57.050","56.950","","0.01%"
"10/16/1996","57.045","56.985","57.045","56.985","","0.04%"
"10/15/1996","57.025","57.000","57.025","57.000","","0.15%"
"10/14/1996","56.940","56.880","56.940","56.880","","-0.19%"
"10/11/1996","57.050","56.900","57.050","56.900","","0.26%"
"10/10/1996","56.900","56.850","56.900","56.850","","0.03%"
"10/09/1996","56.885","56.830","56.885","56.830","","0.03%"
"10/08/1996","56.870","56.820","56.870","56.820","","-0.05%"
"10/07/1996","56.900","56.850","56.900","56.850","","0.00%"
"10/04/1996","56.900","56.850","56.900","56.850","","0.00%"
"10/03/1996","56.900","56.750","56.900","56.750","","0.15%"
"10/02/1996","56.815","56.750","56.815","56.750","","0.03%"
"10/01/1996","56.800","56.650","56.800","56.650","","0.35%"
"09/30/1996","56.600","56.450","56.600","56.450","","0.22%"
"09/27/1996","56.475","56.400","56.475","56.400","","0.06%"
"09/26/1996","56.440","56.380","56.440","56.380","","0.00%"
"09/25/1996","56.440","56.380","56.440","56.380","","0.07%"
"09/24/1996","56.400","56.300","56.400","56.300","","-0.05%"
"09/23/1996","56.430","56.360","56.430","56.360","","0.05%"
"09/20/1996","56.400","56.240","56.400","56.240","","0.22%"
"09/19/1996","56.275","56.200","56.275","56.200","","0.14%"
"09/18/1996","56.195","56.140","56.195","56.140","","-0.04%"
"09/17/1996","56.220","56.140","56.220","56.140","","0.23%"
"09/16/1996","56.090","56.030","56.090","56.030","","0.16%"
"09/13/1996","56.000","55.950","56.000","55.950","","0.28%"
"09/12/1996","55.845","55.820","55.845","55.820","","0.04%"
"09/11/1996","55.820","55.780","55.820","55.780","","0.12%"
"09/10/1996","55.755","55.730","55.755","55.730","","0.00%"
"09/09/1996","55.755","55.730","55.755","55.730","","0.01%"
"09/06/1996","55.750","55.700","55.750","55.700","","-0.13%"
"09/05/1996","55.820","55.760","55.820","55.760","","-0.10%"
"09/04/1996","55.875","55.850","55.875","55.850","","0.12%"
"09/03/1996","55.810","55.770","55.810","55.770","","0.23%"
"09/02/1996","55.680","55.630","55.680","55.630","","0.14%"
"08/30/1996","55.600","55.450","55.600","55.450","","0.00%"
"08/29/1996","55.600","55.550","55.600","55.550","","-0.27%"
"08/28/1996","55.750","55.600","55.750","55.600","","0.00%"
"08/27/1996","55.750","55.600","55.750","55.600","","-0.03%"
"08/26/1996","55.765","55.730","55.765","55.730","","0.03%"
"08/23/1996","55.750","55.700","55.750","55.700","","0.00%"
"08/22/1996","55.750","55.700","55.750","55.700","","0.01%"
"08/21/1996","55.745","55.720","55.745","55.720","","-0.15%"
"08/20/1996","55.830","55.780","55.830","55.780","","-0.04%"
"08/19/1996","55.850","55.800","55.850","55.800","","0.09%"
"08/16/1996","55.800","55.700","55.800","55.700","","-0.09%"
"08/15/1996","55.850","55.800","55.850","55.800","","0.20%"
"08/14/1996","55.740","55.680","55.740","55.680","","0.07%"
"08/13/1996","55.700","55.650","55.700","55.650","","0.16%"
"08/12/1996","55.610","55.560","55.610","55.560","","0.42%"
"08/09/1996","55.375","55.250","55.375","55.250","","0.20%"
"08/08/1996","55.265","55.240","55.265","55.240","","0.14%"
"08/07/1996","55.190","55.030","55.190","55.030","","0.14%"
"08/06/1996","55.115","55.090","55.115","55.090","","0.07%"
"08/05/1996","55.075","55.050","55.075","55.050","","-0.06%"
"08/02/1996","55.110","55.080","55.110","55.080","","0.02%"
"08/01/1996","55.100","55.050","55.100","55.050","","-0.04%"
"07/31/1996","55.120","55.070","55.120","55.070","","0.02%"
"07/30/1996","55.110","55.070","55.110","55.070","","0.00%"
"07/29/1996","55.110","55.070","55.110","55.070","","0.00%"
"07/26/1996","55.110","55.070","55.110","55.070","","-0.05%"
"07/25/1996","55.140","54.980","55.140","54.980","","0.00%"
"07/24/1996","55.140","55.100","55.140","55.100","","-0.11%"
"07/23/1996","55.200","55.150","55.200","55.150","","-0.30%"
"07/22/1996","55.365","55.330","55.365","55.330","","-0.04%"
"07/19/1996","55.385","55.350","55.385","55.350","","0.00%"
"07/18/1996","55.385","55.350","55.385","55.350","","0.00%"
"07/17/1996","55.385","55.350","55.385","55.350","","-0.03%"
"07/16/1996","55.400","55.350","55.400","55.350","","-0.11%"
"07/15/1996","55.460","55.420","55.460","55.420","","0.24%"
"07/12/1996","55.325","55.300","55.325","55.300","","-0.04%"
"07/11/1996","55.345","55.320","55.345","55.320","","0.09%"
"07/10/1996","55.295","55.270","55.295","55.270","","0.13%"
"07/09/1996","55.225","55.200","55.225","55.200","","0.00%"
"07/08/1996","55.225","55.200","55.225","55.200","","0.00%"
"07/05/1996","55.225","55.200","55.225","55.200","","-0.05%"
"07/04/1996","55.250","55.200","55.250","55.200","","0.15%"
"07/03/1996","55.170","55.120","55.170","55.120","","-0.11%"
"07/02/1996","55.230","55.180","55.230","55.180","","-0.17%"
"07/01/1996","55.325","55.300","55.325","55.300","","-0.32%"
"06/28/1996","55.505","55.430","55.505","55.430","","-0.44%"
"06/27/1996","55.750","55.700","55.750","55.700","","-0.03%"
"06/26/1996","55.765","55.740","55.765","55.740","","0.04%"
"06/25/1996","55.740","55.720","55.740","55.720","","0.09%"
"06/24/1996","55.690","55.670","55.690","55.670","","0.07%"
"06/21/1996","55.650","55.620","55.650","55.620","","0.09%"
"06/20/1996","55.600","55.550","55.600","55.550","","0.23%"
"06/19/1996","55.470","55.440","55.470","55.440","","-0.12%"
"06/18/1996","55.535","55.515","55.535","55.515","","-0.02%"
"06/17/1996","55.545","55.530","55.545","55.530","","0.08%"
"06/14/1996","55.500","55.450","55.500","55.450","","0.09%"
"06/13/1996","55.450","55.420","55.450","55.420","","-0.03%"
"06/12/1996","55.465","55.380","55.465","55.380","","0.13%"
"06/11/1996","55.395","55.380","55.395","55.380","","0.01%"
"06/10/1996","55.390","55.370","55.390","55.370","","0.10%"
"06/07/1996","55.335","55.315","55.335","55.315","","0.04%"
"06/06/1996","55.315","55.295","55.315","55.295","","0.08%"
"06/05/1996","55.270","55.240","55.270","55.240","","0.09%"
"06/04/1996","55.220","55.220","55.220","55.220","","0.49%"
"05/31/1996","54.950","54.800","54.950","54.800","","0.00%"
"05/30/1996","54.950","54.800","54.950","54.800","","0.00%"
"05/29/1996","54.950","54.800","54.950","54.800","","0.05%"
"05/28/1996","54.925","54.890","54.925","54.890","","0.00%"
"05/27/1996","54.925","54.890","54.925","54.890","","-0.16%"
"05/24/1996","55.014","54.985","55.014","54.985","","0.00%"
"05/23/1996","55.014","54.987","55.014","54.987","","0.08%"
"05/22/1996","54.972","54.950","54.972","54.950","","0.00%"
"05/21/1996","54.972","54.950","54.972","54.950","","-0.03%"
"05/20/1996","54.990","54.975","54.990","54.975","","0.09%"
"05/17/1996","54.940","54.900","54.940","54.900","","-0.02%"
"05/16/1996","54.950","54.900","54.950","54.900","","0.11%"
"05/15/1996","54.890","54.780","54.890","54.780","","0.09%"
"05/14/1996","54.840","54.815","54.840","54.815","","0.04%"
"05/13/1996","54.817","54.780","54.817","54.780","","0.07%"
"05/10/1996","54.780","54.750","54.780","54.750","","0.00%"
"05/09/1996","54.780","54.750","54.780","54.750","","0.00%"
"05/08/1996","54.780","54.750","54.780","54.750","","0.00%"
"05/07/1996","54.780","54.750","54.780","54.750","","0.00%"
"05/06/1996","54.780","54.750","54.780","54.750","","-0.01%"
"05/03/1996","54.785","54.760","54.785","54.760","","0.00%"
"05/02/1996","54.785","54.760","54.785","54.760","","0.09%"
"05/01/1996","54.735","54.700","54.735","54.700","","0.00%"
"04/30/1996","54.735","54.700","54.735","54.700","","0.49%"
"04/29/1996","54.470","54.420","54.470","54.420","","0.00%"
"04/26/1996","54.470","54.420","54.470","54.420","","0.00%"
"04/25/1996","54.470","54.420","54.470","54.420","","0.04%"
"04/24/1996","54.450","54.400","54.450","54.400","","0.04%"
"04/23/1996","54.430","54.380","54.430","54.380","","0.12%"
"04/22/1996","54.365","54.280","54.365","54.280","","0.18%"
"04/19/1996","54.265","54.180","54.265","54.180","","0.17%"
"04/18/1996","54.175","54.150","54.175","54.150","","0.02%"
"04/17/1996","54.165","54.130","54.165","54.130","","0.04%"
"04/16/1996","54.145","54.120","54.145","54.120","","-0.01%"
"04/15/1996","54.150","54.100","54.150","54.100","","0.09%"
"04/12/1996","54.100","54.050","54.100","54.050","","0.00%"
"04/11/1996","54.100","54.050","54.100","54.050","","0.77%"
"04/10/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/09/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/08/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/05/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/04/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/03/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/02/1996","53.685","53.650","53.685","53.650","","0.00%"
"04/01/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/29/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/28/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/27/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/26/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/25/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/22/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/21/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/20/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/19/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/18/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/15/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/14/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/13/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/12/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/11/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/08/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/07/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/06/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/05/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/04/1996","53.685","53.650","53.685","53.650","","0.00%"
"03/01/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/29/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/28/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/27/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/26/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/23/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/22/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/21/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/20/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/19/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/16/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/15/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/14/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/13/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/12/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/09/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/08/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/07/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/06/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/05/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/02/1996","53.685","53.650","53.685","53.650","","0.00%"
"02/01/1996","53.685","53.650","53.685","53.650","","0.00%"
"01/31/1996","53.685","53.650","53.685","53.650","","0.00%"
"01/30/1996","53.685","53.670","53.685","53.670","","-0.04%"
"01/29/1996","53.705","53.680","53.705","53.680","","-0.07%"
"01/26/1996","53.740","53.680","53.740","53.680","","0.02%"
"01/25/1996","53.730","53.700","53.730","53.700","","-0.13%"
"01/24/1996","53.800","53.750","53.800","53.750","","-0.07%"
"01/23/1996","53.840","53.780","53.840","53.780","","-0.02%"
"01/22/1996","53.850","53.800","53.850","53.800","","0.19%"
"01/19/1996","53.750","53.700","53.750","53.700","","-0.15%"
"01/18/1996","53.830","53.780","53.830","53.780","","-0.48%"
"01/17/1996","54.090","54.030","54.090","54.030","","0.05%"
